"X","Y"
-0.896914546624981,-0.992350499376948
0.184849184646742,0.0902021082667074
1.58784533120882,1.85314202826419
-1.13037567424629,-1.69600206594935
-0.0802517565509893,0.139402041917449
0.132420284381094,0.36958368356795
0.707954729271733,0.766410678442226
-0.23969802417184,0.0366553736473247
1.98447393665293,2.35691079890995
-0.138787012119665,-0.343138252753276
0.417650750792556,0.572249889902128
0.981752777463662,0.841289451945333
-0.392695355503813,-0.543312552114231
-1.03966897694891,-1.63186653934159
1.78222896030858,1.61139519197628
-2.31106908460517,-2.16846991874229
0.878604580921265,1.24376988755458
0.035806718015226,0.0711135883830454
1.01282869212708,1.03933870645108
0.432265154539617,0.372080030384851
2.09081920524915,1.94124413824666
-1.19992581964387,-0.873025557830669
1.58963820029007,1.86612743391863
1.95465164222325,2.06401770955683
0.00493777682814261,0.0934822232423027
-2.45170638784613,-2.29272186240344
0.477237302613617,0.767874243380902
-0.596558168631403,-0.0239764475962213
0.792203270299649,1.2430413046155
0.289636710177348,0.196088326973661
0.738938603762125,1.02334420961017
0.318960401097649,0.292658572443705
1.076164353812,1.01804646019282
-0.284157720488246,-0.0653855015688711
-0.776675273979758,-0.468153816635765
-0.595660498691777,-0.687817600169284
-1.72597977914603,-1.49625730082007
-0.902584479763688,-0.909019699785203
-0.559061914900466,-0.111303549272515
-0.246512567333516,-0.112209145521676
-0.383586228431444,-0.331093179545215
-1.95910317516713,-1.84293080936331
-0.841705060135608,-1.22837339310866
1.90354746734764,1.97299951733969
0.622493930120737,0.838537985712709
1.99092043558031,1.91549085893456
-0.305483724841454,-0.401182489929523
-0.0908442352007592,0.204188792257263
-0.184161451551261,0.0643108352438419
-1.19876776530741,-1.08392960520257
-0.838287147602044,-0.401589219603707
2.06630135573124,2.26623950856905
-0.562247053342494,-0.673249229703178
1.27571551185092,1.74019088375348
-1.04757262699498,-0.348793421171679
-1.96587824144733,-1.54605087002013
-0.322971093759972,-0.605344839904132
0.935862526808633,1.18585278117777
1.13922980273408,1.35969578048545
1.67161876732599,1.70858421872734
-1.78824220676485,-1.32163313344177
2.03124251875525,2.45821994423471
-0.703144332993886,-0.81077148182476
0.158164762560122,0.00884179595099469
0.50623479748072,-0.0592616132495123
-0.819995105616198,-1.16188299077298
-1.99884699496412,-2.13586570032987
-0.479292591451641,-0.127292519127895
0.0841799043222426,-0.0118762867115778
-0.895486610663309,-0.882984633120277
-0.921275665507737,-0.974370618746326
0.330449503465315,1.01587078850926
-0.141660808936081,-0.382743952235542
0.434847761502698,0.804037931474962
-0.053722626017184,-0.064055999729637
-0.907110375593489,-1.10584263489094
1.30351223242227,1.22863217822829
0.77178977553986,1.53172399746432
1.05252559530764,1.09996138402849
-1.41003834066371,-1.18442658790018
0.995984589777751,0.867667387048399
-1.69576490337902,-1.91738940098157
-0.533372142547197,-0.490277934149174
-1.37226945114308,-1.58677601490132
-2.20791977880464,-1.81297407889266
1.82212251875356,1.34984232579903
-0.653393410818779,-0.639545086544112
-0.284681219355068,-0.293244364865205
-0.386949603644931,0.03698903661785
0.386694974646073,0.635452876646951
1.60039085153952,1.65539647462515
1.68115495576682,2.08302205746266
-1.18360638822726,-0.82290764957153
-1.3584572535632,-1.09690658877004
-1.512670794721,-1.54759884345574
-1.2531048993692,-1.15025635549814
1.9593570771456,1.66371567617922
0.00764587213276751,0.345959314768091
-0.842615197589633,-0.773666242175452
-0.601160105152349,-0.325588939372819
1.07445940641284,1.01023672851611
0.260597835092159,-0.555947014287683
-0.31427198017192,-0.618550525123475
-0.749630095483078,-0.998373617619427
-0.862198329685807,-0.604885660373814
2.04804030304848,1.97648726431081
0.939920077613375,0.728946323598292
2.00868711591535,1.2730281852802
-0.421373572405353,-0.0769735747292648
-0.350834423147859,-0.350214316553959
-1.02738059808676,-1.00910051997709
-0.250519126720292,-0.582030611772359
0.471859466116943,0.532064739089244
1.35893982099811,0.98976651558861
0.564168602683639,0.526210382277933
0.455980090481221,0.0621322521481346
1.23095366302092,1.56325314958337
1.14713684772712,0.844815584409422
0.106598040927417,0.57933799261043
-0.783316657008623,-0.696018750949197
1.24119982707737,1.46305879942501
0.138858419103515,-0.237813927203007
1.71063158823657,2.13421692754735
-0.430640974722993,-0.210594860606306
-1.04422958092706,-0.659713145526437
0.537579524580529,0.807219668698329
-0.669585987150229,-0.510252279434835
0.638805611438309,0.874180444406633
-1.72398983449257,-2.07955391373919
-1.74243008034091,-1.6386310646564
0.689804173282994,0.337941308786734
0.330963177173467,0.229848351616751
0.871067708948055,0.563810537780371
-2.01624558221344,-1.61880537001583
1.21257910351036,1.22382057958338
1.20049469882194,1.17729187604342
1.03206832593544,0.899911671766953
0.786410256177216,0.850686088752441
2.11007351377927,2.1065302322896
-1.45380984681329,-1.58973734616039
-0.58310384813065,-1.21365955350377
0.409723982550305,0.32493819215235
-0.806981635414238,-1.27827392551258
0.0855504408545073,0.174458023705945
0.746243168639741,0.820451550884164
-0.653673061331084,-0.694766578508876
0.657105983301959,0.44280375432148
0.549909235009709,0.869533414868167
