"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","Y"
-0.896914546624981,0.466200432306298,-1.89234890975892,-2.13847638473007,0.640844543505996,-1.73081228739555,-1.00846517079136,1.02356723606659,-0.021657205308503,0.770583129975487,1.34046770753742
0.184849184646742,0.954666406104952,1.29280420217746,-0.900791824879908,-1.60137777249518,-0.49839961113961,0.739424412673578,-0.00350836278325746,0.984480416261344,-0.770253223170284,-1.11571200066365
1.58784533120882,-0.947206350289126,-0.618254309129117,0.149915076539991,-0.777815390794505,-0.354076949276842,0.0454812406374213,-1.27495874436816,-0.680918246837359,-1.3121962846754,1.50653847876529
-1.13037567424629,0.0385630902028559,1.04093831791971,1.12641275648922,-1.64739248861759,0.334515283058042,-0.464667589739954,1.36627156816093,-0.260522331912341,-0.43456666891347,-1.60996598455122
-0.0802517565509893,-0.83088230575641,1.17587949002001,1.24936629017568,0.154266238872779,-0.501386557103923,-1.32641714693463,0.58819784890043,-0.584676929022892,0.506190510329916,0.982993168443022
0.132420284381094,0.557171754663847,-1.50183212213,-1.16588641762299,-1.17563126025694,-1.07063756119893,-1.33313480845095,0.023931765907519,0.076439167352345,1.28123058616132,-0.527951366168252
0.707954729271733,-0.112102708779879,-1.32681656231283,1.54351940677946,-1.10212806763699,-0.531754509152829,-0.251313497297056,-0.0816649953210125,-0.640275687006285,0.581913398549842,-0.606501955063263
-0.23969802417184,-0.957637687944355,0.885172675801047,-0.519758698650393,0.388445078433193,0.703288666643515,-1.32740024119746,-0.128794805326202,-1.16863314971022,-0.116622637651538,-1.23687093147139
1.98447393665293,-0.468073261022659,1.00098242710417,0.866773718236336,-1.71646816888781,1.7965180833875,-0.845909183867755,-0.124635915836334,0.993855818787814,0.812567238375583,0.722796271957954
-0.138787012119665,1.0447567182588,0.344646906999979,0.631765468316845,-0.290061183265815,0.148627317681654,0.851756119615155,-0.319891279070101,0.793398494119358,1.26172187375493,-0.608819744348228
0.417650750792556,0.00330589524567445,0.443462772763792,0.00249567799222782,0.406935714355498,0.363545601380765,1.34216482085823,0.535232021283335,-0.291809934218632,0.891295528877415,1.91371404286775
0.981752777463662,1.07664535742661,-0.361722385531536,1.22891555448682,-1.28129294311682,-0.353302151761454,-2.67771612779265,1.11617708206618,-1.27552998845897,0.815812672589447,-0.818220730447415
-0.392695355503813,0.558143498739035,-1.13524056368828,0.759674000140406,-1.72823456935234,2.84295691525555,-1.48022850333799,0.564679854669094,1.27611570576833,0.289124308131043,0.718653472075494
-1.03966897694891,0.691967582308115,-1.86870081243678,-0.698859184286349,-0.68827534620373,0.80292686863081,0.187952933828811,1.97285294309762,-0.651846410409297,-1.26678335633102,-0.306145388806511
1.78222896030858,0.657774065440003,-0.879596160248432,-0.354059375076409,0.678295369311595,-2.12194303034561,-0.749349110454202,-0.672819606904758,0.546521553728435,0.148578434133037,-0.735671900436754
-2.31106908460517,-0.32703751172603,0.601715210262574,-1.11888526553197,0.888988473490569,0.998705608387608,-0.784132088567255,-0.423645671255229,0.390066740404891,1.33000604320533,1.26095248955543
0.878604580921265,-0.304537493687711,-0.0144482309572286,-0.322745717806115,-0.880461145208586,0.0438281613942057,0.967104428824032,-0.128097526017355,-1.30705246675098,0.409069610459026,0.451941203488529
0.035806718015226,-1.55490891024103,2.82741653925382,1.49680290687416,0.973858589097094,-1.97217444432029,-0.566828199050291,0.869881203093539,0.330409594266344,-0.338568920132959,-1.23036373651733
1.01282869212708,1.47029443264774,-0.0970026182601692,-0.1243944651172,-0.486713184847997,-0.795066153365928,-1.01316588987664,-0.631407627926698,-0.36439119045453,1.51108216828503,0.9614127249381
0.432265154539617,0.162334450188198,0.81566725730498,0.367005978930455,0.495214758133756,-0.0256419868749674,-0.222467279313217,1.37108352681642,0.761377474931616,-0.920331992100443,-0.484425139081135
2.09081920524915,-0.29414759826237,-1.26577580704786,-0.31396501758539,1.97404497078852,-0.188709741772152,-0.0130323533319201,2.24076609769506,-2.81072037068155,0.866580940718682,-0.0173480843632244
-1.19992581964387,0.856111191566494,1.21547429645092,1.84162715813359,0.99519028099043,0.619573020835611,-1.10883913004937,0.41921305750232,-1.1766188227039,0.180342925300239,-0.699884787614072
1.58963820029007,-0.572716208118533,-0.172163607675405,-0.365028834307897,0.890961124957986,-0.0728516140036675,-0.765421198629827,1.23632051655758,-1.21965966772832,1.41655553768904,2.00945609428627
1.95465164222325,-0.170812133658326,0.416863877695424,0.482384672479547,-0.393871668095424,0.210648509072142,-1.51302250063585,-0.93073225724128,-0.637771856614778,-0.846797354588316,-0.695985689083825
0.00493777682814261,-0.40607217047639,0.81723707322868,-0.825178292774257,-2.41668698558462,-0.449242601797168,0.176620882328589,0.131724038391101,0.590531510416763,-0.557359770557393,-1.96388700040049
-2.45170638784613,1.33061009456164,2.928581460943,1.30144539958034,-0.747878992481931,-0.0984508492984532,-0.568629344919304,1.2435307124543,-1.23683183163997,-1.88026849556581,-0.0152062259819246
