"X","Y"
-0.961933415919883,-1.48486103282945
-0.292525722878467,0.228586745150353
0.258788216241251,-0.467144339434867
-1.15213188591513,-1.2807988963365
0.195782826286375,-1.00442704739474
0.0301239446016315,2.88796926460036
0.0854177316122717,-0.926550823095834
1.11661021271527,1.35890461271773
-1.21885741557799,-1.18937220849625
1.26736872208989,0.119226568576342
-0.744781596135141,-0.614020042960453
-1.13121857083574,-0.902657098012334
-0.716358490032977,-0.323155204643279
0.252652369646215,-1.76154379491945
0.152045706655596,-0.625123520840744
-0.30765642967842,-0.420287874911343
-0.953017330908122,-0.980448032553014
-0.64824281144847,-0.921642743312154
1.22431362428059,1.89534064133141
0.19981160798297,0.231226222739071
-0.578483721859972,-1.09630773768744
-0.942300733477539,-0.555460712829385
-0.203728179661995,-0.445656621846439
-1.66647484003016,-1.65383252124795
-0.484455109150991,0.805104286221211
-0.741072660721595,-0.642078430941649
1.16061577924134,-0.0626749439195948
1.01206712493423,0.66881527486346
-0.0720784740865598,0.0547371169202175
-1.13678229809932,-1.52069692444783
0.90062472898267,-1.3379205934031
0.851770447092221,0.315340041674067
0.72771517415448,1.31077829558904
0.73650214568861,-0.271679912114617
-0.352129616945692,0.0989744736994908
0.705515513485513,2.3527186035985
1.30035798873208,1.55727541899675
0.0382520141442711,1.42200069371107
-0.979283769996278,-0.86575228570833
0.793761230872534,0.155654473461057
0.786506872009449,0.610534014216082
-0.3104631309593,1.37119330120288
1.6988848455591,3.28403320793286
-0.794593708549281,-0.629588497381264
0.348437716180028,0.556347186724091
-2.26540107351778,NA
-0.162205279028246,-0.11195060444062
1.13086499145889,1.51586320450097
-0.455545976260457,0.476460280083984
-0.899166315538872,-0.627990363092683
0.726838901731248,0.824800063635854
-0.809440901865235,-1.95164078962847
0.267085115955233,0.310438394914058
-1.73726371053359,-1.70193688740185
-1.41142513580887,-1.30904942779739
-0.453551226778487,-0.323016333903958
-1.03549127536806,-0.992746760655334
1.36214289325928,-1.31859169000753
0.917456736975022,2.67378402025783
-0.785142161076832,-0.61304194025968
0.573518173147265,1.02114334503643
0.918196207737772,1.81495079927676
0.256287272985725,0.626037133817058
0.351966555937571,-1.50764082739153
1.1743373570956,-0.206600163806048
-0.480846375289203,0.166230408490648
-0.418829722135601,0.922130771610959
0.955112803220351,0.357190014625703
-1.28900661094787,-1.17326056147276
0.186197433075043,1.97015705974026
-0.0313255019472277,-0.184043750716142
0.46709730984657,1.8192865973769
1.02419767420456,0.400780677183215
0.267358452234395,-0.38403803717633
0.2318261028602,0.0735965191927974
0.747592464522409,0.306245078706815
1.21706851052422,2.28498542764292
0.383358345168268,-0.365785155639075
-0.988052821592123,-1.36793828479825
-0.156852910196835,0.15117882122838
1.73553521624809,4.87054256908516
-0.352298305500082,-0.648134801915378
0.68864004412573,-0.489294126003581
1.22440609580274,0.542156911361432
0.794296303303488,0.252433139720025
-0.00640239842172925,0.0954760546227
0.219150635166991,0.152866286191462
-0.886463751005381,-1.04643977388677
0.439760291371926,-1.55936031882087
-0.886389750665543,-1.22099845867605
-0.853818454354972,-1.57883925891477
-0.989994330748501,-1.10706451512706
-0.650877736923895,-1.02429024043795
1.05394666049401,0.843849855494264
-0.39087803343083,-0.53413108856424
-0.0705863936100801,0.63885225876238
-0.462050809497045,-1.14494053210392
0.540908266990262,-0.130795059635468
0.931634970926501,-0.0930006649320443
-0.209274345208391,-0.30440464081775
0.61735004847214,0.937178816527332
-0.40507751269335,0.975386902454412
1.05310376278932,2.12825853310709
0.602284246232936,1.12806667284027
1.01746117679617,1.15094183718306
0.608167318012025,0.302637644497089
0.206735995446507,0.888458525738862
-1.89772729179401,-1.81064027138546
-0.68258283167826,-0.393821866987578
0.48133841544876,2.0020308607212
-0.46303103800246,0.561469961793366
-0.279741695780017,-0.608655117414396
-0.413690144551152,-0.647627462834988
1.61876652099431,0.871612640866075
-0.721055710863809,-0.517991234499965
-0.453093157328089,-0.647924069376717
0.014257160811718,-0.537399372804759
0.215764621195314,1.6624353827216
0.188870195293106,-0.410472023948539
-0.0501484943351056,-0.294329934525205
-1.49541963191881,-1.62459879644272
0.367837752833598,0.969556809962409
0.517144022175576,0.542162788506783
-0.484335465051033,-0.346335899665964
0.67485561592317,0.411576803628381
-0.762448605232066,-0.750457311707783
0.386073790838167,-0.801792449947811
-0.664003344642473,-1.30847452514874
-1.72434419515427,-1.69423222208105
1.15631907930311,3.3397520833897
0.693506589871361,-0.45387428339501
0.143156356167511,0.0456541535464838
1.4928135601807,0.593412013361578
-1.6321534789575,-1.49374777975924
0.12784602334533,1.76101906430576
-2.40366372713006,NA
1.44392825556698,0.0580287770650352
-0.878893050307905,-0.633557794702453
-1.30643832721565,-1.29704831819598
-0.877198992586869,-1.01904420863697
-1.16438045948955,-1.06793505951432
-1.98234768005538,-1.98477940859023
-0.989944234863605,-0.942822533502071
-0.151684601165901,0.24974434267504
0.912506790648764,2.24520878699748
0.407669808244511,-0.829437980375943
-1.24218437520505,-0.963365276550151
-0.642694411890814,-1.10205557324876
1.93024368882515,-0.301040975663656
0.410199364014196,-2.15974568959943
-1.29134932097171,-1.05462990747508
2.63504537476528,7.04287442693092
0.487072288230247,0.500969757957289
